customer_id,age,gender,city,annual_income,visit_frequency,avg_purchase_value,online_activity_score,membership_years,discount_usage,monthly_spending,loyal_customer
CUST-10300,28,Female,New York,101255.36,9,266.53,60.7,3.0,0.34,2503.87,1
CUST-10301,31,Male,Chicago,49913.36,11,93.4,57.9,2.7,0.6,982.83,0
CUST-10302,46,Female,Houston,63345.2,8,190.04,62.0,3.2,0.48,1508.62,1
CUST-10303,45,Female,Seattle,48074.73,10,90.09,83.3,9.7,0.64,867.5,1
CUST-10304,37,Female,New York,127637.87,8,190.41,57.0,1.3,0.25,1742.96,1
CUST-10305,39,Male,Phoenix,85073.39,10,112.71,74.7,0.6,0.42,1300.46,1
CUST-10306,53,Other,San Francisco,80573.51,3,127.39,60.0,2.4,0.41,654.3,0
CUST-10307,30,Female,Austin,66880.54,7,157.54,76.4,1.2,0.41,1242.36,1
CUST-10308,44,Male,Miami,31235.43,6,68.72,72.6,5.8,0.6,440.71,0
CUST-10309,35,Male,Los Angeles,31689.6,5,84.68,66.1,4.4,0.64,455.92,0
CUST-10310,35,Male,San Francisco,62828.86,4,148.06,65.6,3.3,0.36,751.76,0
CUST-10311,51,Female,Miami,49266.81,7,89.15,41.5,3.1,0.24,797.08,1
CUST-10312,47,Male,San Francisco,129028.16,5,209.06,86.4,2.0,0.32,1366.22,0
CUST-10313,47,Female,Miami,81627.43,8,93.51,72.2,6.0,0.47,841.14,1
CUST-10314,53,Male,Boston,71306.16,10,177.24,70.8,8.1,0.41,1797.52,1
CUST-10315,38,Female,New York,132637.36,8,353.24,53.6,2.8,0.2,3028.06,0
CUST-10316,46,Male,New York,45631.86,7,91.62,63.1,2.9,0.51,748.28,0
CUST-10317,34,Female,Miami,88201.14,7,192.67,42.0,1.0,0.31,1501.3,0
CUST-10318,41,Female,Los Angeles,41963.17,5,70.73,68.4,0.7,0.36,439.59,0
CUST-10319,36,Male,New York,135937.68,6,357.41,52.6,1.2,0.23,2385.11,0
CUST-10320,39,Male,Chicago,56506.84,9,138.98,94.1,6.4,0.84,1143.55,0
CUST-10321,45,Male,Miami,18950.08,6,43.77,83.3,4.0,0.66,302.78,1
CUST-10322,28,Female,New York,105364.72,3,248.79,54.4,0.6,0.27,985.59,0
CUST-10323,63,Female,San Francisco,113691.64,14,296.15,77.8,7.9,0.48,3992.74,1
CUST-10324,25,Male,New York,58210.12,5,87.01,90.0,1.7,0.55,536.03,0
CUST-10325,23,Male,New York,60747.11,9,126.21,92.4,1.1,0.73,1087.4,1
CUST-10326,51,Male,Los Angeles,57525.83,3,135.47,73.3,1.9,0.52,516.04,0
CUST-10327,47,Female,New York,27932.01,7,54.21,86.2,8.9,0.65,382.19,1
CUST-10328,45,Female,Seattle,20759.92,16,57.71,72.4,7.6,0.67,837.85,1
CUST-10329,45,Female,Seattle,129826.78,6,357.53,77.7,4.6,0.19,2399.17,1
CUST-10330,37,Male,San Francisco,50233.55,6,162.44,54.4,3.2,0.5,1026.02,0
CUST-10331,27,Male,Los Angeles,157533.59,5,267.33,83.9,1.0,0.22,1683.73,0
CUST-10332,38,Female,Houston,102120.38,9,265.39,100.0,6.2,0.48,2369.67,1
CUST-10333,29,Male,New York,160123.75,13,216.4,64.9,2.8,0.14,3192.6,1
CUST-10334,49,Female,Los Angeles,45008.76,3,128.61,49.1,1.5,0.52,471.0,0
CUST-10335,36,Male,Houston,23028.92,7,59.89,66.2,3.0,0.55,441.11,0
CUST-10336,28,Male,San Francisco,44047.82,4,65.28,84.6,3.7,0.61,376.46,1
CUST-10337,34,Female,New York,58505.57,7,144.41,71.7,3.2,0.59,1049.01,0
CUST-10338,42,Other,Los Angeles,19018.11,13,36.76,77.7,3.5,0.69,428.57,1
CUST-10339,31,Female,Boston,51257.06,11,91.32,71.7,3.5,0.52,991.45,1
CUST-10340,28,Male,Chicago,51428.67,7,103.61,88.3,1.2,0.57,774.84,0
CUST-10341,40,Male,Boston,34033.86,10,70.4,81.0,4.8,0.48,718.86,0
CUST-10342,40,Female,Austin,35421.27,7,43.96,65.0,6.1,0.58,399.87,0
CUST-10343,31,Female,Houston,46092.59,5,52.03,53.0,4.5,0.47,388.59,1
CUST-10344,32,Female,Los Angeles,74451.65,6,135.69,87.6,4.0,0.6,921.24,0
CUST-10345,40,Male,Miami,32968.09,6,100.12,73.9,3.7,0.63,564.03,0
CUST-10346,20,Female,New York,84645.81,8,215.77,,0.7,0.46,1787.56,1
CUST-10347,21,Female,Los Angeles,66714.99,6,120.71,84.8,1.1,0.5,820.97,0
CUST-10348,29,Female,Miami,52688.35,3,108.55,67.3,2.4,0.57,456.93,0
CUST-10349,35,Female,Chicago,41059.73,7,76.02,73.5,0.5,0.61,561.8,1
CUST-10350,41,Male,Los Angeles,31986.59,7,90.21,79.3,8.2,0.69,580.93,1
CUST-10351,55,Female,Phoenix,113876.01,4,231.17,61.4,2.9,0.27,1172.98,0
CUST-10352,48,Female,San Francisco,103945.83,5,274.2,85.5,2.0,0.45,1508.47,0
CUST-10353,36,Female,New York,120930.4,7,172.78,67.9,2.6,0.37,1411.12,0
CUST-10354,37,Female,Los Angeles,59751.35,5,144.66,53.5,3.2,0.57,741.45,0
CUST-10355,25,Female,Los Angeles,57397.11,6,80.05,57.5,2.3,0.64,614.06,0
CUST-10356,37,Female,Chicago,72701.7,9,170.72,81.3,3.3,0.6,1522.36,1
CUST-10357,34,Male,Miami,20565.34,8,23.13,65.4,0.8,0.67,188.52,0
CUST-10358,41,Male,San Francisco,43440.63,6,43.53,72.4,6.0,0.5,363.55,1
CUST-10359,28,Male,San Francisco,50898.3,8,86.95,74.4,2.8,0.6,674.61,1
CUST-10360,44,Male,New York,58268.76,11,137.67,78.5,8.6,0.69,1389.42,1
CUST-10361,56,Male,New York,47110.76,8,87.76,78.8,6.3,0.68,671.84,1
CUST-10362,36,Male,Los Angeles,73582.72,5,187.12,57.3,1.1,0.51,994.73,0
CUST-10363,42,Male,Los Angeles,64892.38,7,134.9,81.8,5.5,0.5,1021.45,1
CUST-10364,46,Male,New York,146757.51,7,242.79,69.2,1.8,0.33,1988.35,0
CUST-10365,33,Male,Chicago,195960.77,12,405.99,67.7,0.6,0.0,4800.0,1
CUST-10366,40,Male,New York,38897.27,7,48.06,69.8,7.0,0.54,370.39,1
CUST-10367,38,Female,San Francisco,81644.1,12,170.81,82.3,3.5,0.57,1982.1,1
CUST-10368,39,Female,Miami,55352.09,10,84.76,86.7,4.6,0.53,923.88,1
CUST-10369,28,Male,Houston,51103.47,6,141.22,50.6,2.8,0.47,880.18,0
CUST-10370,38,Female,New York,42518.4,12,94.95,73.0,3.5,0.71,1079.85,0
CUST-10371,43,Female,Boston,41098.33,5,74.28,49.3,1.0,0.51,453.19,0
CUST-10372,55,Male,Austin,67205.68,8,164.28,62.1,4.1,0.58,1302.24,0
CUST-10373,49,Female,Los Angeles,38835.38,9,98.93,63.3,2.8,0.62,849.81,1
CUST-10374,63,Female,San Francisco,82134.07,8,148.34,92.7,14.7,0.71,1193.98,1
CUST-10375,28,Female,Seattle,59884.24,13,72.78,72.5,3.1,0.57,945.87,1
CUST-10376,48,Male,Houston,55245.14,13,144.94,67.0,5.7,0.45,1817.98,1
CUST-10377,40,Female,Los Angeles,38681.31,6,83.93,66.9,1.0,0.62,542.5,0
CUST-10378,64,Male,Chicago,61545.05,8,102.68,40.5,2.2,0.53,892.32,0
CUST-10379,28,Female,Houston,33131.19,9,89.02,70.2,3.3,0.55,828.12,1
CUST-10380,27,Other,Chicago,61644.42,7,143.12,71.7,3.4,0.46,1089.82,0
CUST-10381,30,Female,Boston,127009.81,6,189.57,55.7,0.6,0.3,1422.92,0
CUST-10382,18,Female,San Francisco,86419.11,10,130.36,49.0,0.5,0.29,1471.78,1
CUST-10383,31,Male,Los Angeles,73181.44,2,118.13,71.5,2.3,0.5,425.34,0
CUST-10384,28,Other,Phoenix,73367.97,2,147.14,57.4,1.2,0.5,428.95,0
CUST-10385,39,Female,San Francisco,37597.51,5,45.44,49.7,1.3,0.6,294.55,0
CUST-10386,42,Male,New York,172743.89,10,235.43,96.5,7.5,0.22,2753.51,1
CUST-10387,60,Female,Los Angeles,36752.7,6,72.95,61.7,7.3,0.6,504.06,0
CUST-10388,49,Male,Boston,100926.93,8,263.25,73.9,10.4,0.32,2240.02,1
CUST-10389,31,Male,Houston,74769.23,6,183.27,80.8,1.6,0.43,1217.6,1
CUST-10390,27,Female,Los Angeles,39683.02,7,103.03,60.5,2.6,0.63,724.89,0
CUST-10391,43,Male,New York,121121.28,1,248.31,56.8,1.6,0.41,604.28,0
CUST-10392,22,Female,Houston,66013.4,4,133.28,54.5,0.6,0.32,666.55,0
CUST-10393,59,Male,Houston,132414.98,7,286.42,65.5,2.4,0.17,2249.66,1
CUST-10394,52,Male,Los Angeles,68627.69,9,91.97,79.4,11.1,0.49,951.01,1
CUST-10395,32,Female,Phoenix,46183.04,3,78.82,72.7,3.8,0.56,374.73,1
CUST-10396,18,Male,New York,56541.11,6,109.49,68.0,0.5,0.59,762.59,0
CUST-10397,54,Female,New York,30589.95,4,66.57,50.4,5.8,0.41,295.54,0
CUST-10398,36,Female,Houston,43896.63,6,87.55,67.9,5.6,0.47,603.84,1
CUST-10399,52,Female,New York,63713.73,8,114.87,70.1,4.2,0.51,914.42,1
CUST-10400,18,Female,Seattle,77201.38,6,147.18,75.0,0.5,0.45,1021.86,0
CUST-10401,30,Female,New York,35902.17,11,56.06,58.3,4.4,0.48,691.15,0
CUST-10402,38,Male,San Francisco,67303.41,7,144.72,74.3,4.6,0.41,1135.53,1
CUST-10403,38,Female,Chicago,75880.56,6,190.37,88.4,5.2,0.49,1168.37,1
CUST-10404,32,Male,Chicago,79741.47,11,230.95,74.2,3.8,0.49,2439.79,1
CUST-10405,45,Female,Miami,20308.59,5,40.25,65.6,3.2,0.56,262.54,0
CUST-10406,25,Female,Houston,73270.26,7,100.23,65.8,1.3,0.32,819.05,1
CUST-10407,36,Female,San Francisco,67049.42,6,129.39,81.3,1.4,0.61,908.33,0
CUST-10408,39,Female,Houston,46920.09,13,92.02,75.2,7.8,0.6,1183.85,1
CUST-10409,44,Female,Phoenix,18000.0,12,37.49,92.3,7.7,0.79,471.04,1
CUST-10410,46,Female,Miami,108607.12,8,269.92,66.8,1.0,0.38,2310.72,1
CUST-10411,24,Female,Phoenix,53265.22,3,129.43,79.3,1.5,0.62,501.38,0
CUST-10412,19,Male,Phoenix,22672.53,5,55.2,62.5,0.5,0.65,310.65,0
CUST-10413,53,Male,Miami,62087.97,11,85.33,76.8,11.5,0.64,1034.79,1
CUST-10414,41,Male,Boston,77231.35,9,116.01,71.1,3.5,0.34,1133.21,1
CUST-10415,29,Female,Chicago,104826.54,4,139.67,88.3,3.0,0.54,776.27,0
CUST-10416,56,Male,Houston,44084.45,11,77.61,34.9,2.9,0.43,898.3,0
CUST-10417,39,Male,New York,73578.09,10,133.97,61.3,4.9,0.45,1417.11,1
CUST-10418,52,Male,Los Angeles,45177.66,4,121.31,56.6,4.3,0.52,530.3,0
CUST-10419,38,Female,Chicago,76708.24,3,102.06,82.9,1.7,0.54,507.17,0
CUST-10420,62,Female,Seattle,45770.65,12,91.14,71.0,9.5,0.68,1098.3,1
CUST-10421,59,Male,Houston,32932.37,8,64.83,85.0,9.8,0.69,514.46,1
CUST-10422,35,Male,San Francisco,73318.88,9,116.53,75.6,6.7,0.45,1131.27,1
CUST-10423,49,Male,New York,39623.3,11,88.37,75.6,8.5,0.75,935.07,1
CUST-10424,45,Male,Chicago,126735.28,11,249.04,66.6,5.8,0.24,3006.33,1
CUST-10425,54,Male,Boston,170408.7,12,292.79,80.9,13.2,0.04,3909.48,1
CUST-10426,26,Female,Los Angeles,49660.59,9,113.24,63.1,2.7,0.48,1004.82,0
CUST-10427,46,Other,New York,36563.55,5,40.45,76.6,6.4,0.62,250.43,1
CUST-10428,50,Male,Chicago,67311.49,8,182.89,59.6,6.8,0.46,1482.63,1
CUST-10429,18,Male,San Francisco,59600.6,7,142.23,82.9,0.5,0.54,1070.17,0
CUST-10430,23,Male,Chicago,102347.66,9,153.36,85.5,1.4,0.44,1578.45,1
CUST-10431,18,Male,Chicago,38377.13,6,84.84,69.7,0.5,0.58,462.64,0
CUST-10432,34,Male,San Francisco,99581.22,9,143.91,,1.0,0.28,1541.66,0
CUST-10433,46,Male,Los Angeles,65957.03,9,161.58,74.7,8.2,0.58,1434.99,1
CUST-10434,56,Male,San Francisco,54086.59,6,132.0,59.6,4.3,0.5,835.15,0
CUST-10435,38,Female,New York,82465.02,10,103.24,51.4,1.4,0.44,1149.21,0
CUST-10436,57,Female,Chicago,88261.25,13,156.51,88.9,12.8,0.4,2125.3,1
CUST-10437,21,Female,Phoenix,50922.68,10,126.25,56.8,1.0,0.54,1260.8,1
CUST-10438,18,Male,Miami,54032.93,7,104.21,88.2,0.5,0.62,823.12,0
CUST-10439,37,Female,Miami,33266.79,6,69.35,77.9,3.6,0.62,369.9,0
CUST-10440,42,Female,San Francisco,134399.86,9,284.52,44.2,2.3,0.09,2858.89,0
CUST-10441,37,Male,Los Angeles,105033.56,11,323.44,76.3,0.6,,3497.02,1
CUST-10442,18,Male,New York,59565.09,7,150.55,,0.5,0.62,1031.96,0
CUST-10443,36,Female,Los Angeles,58548.91,1,163.13,67.6,1.5,0.65,334.87,0
CUST-10444,22,Male,Seattle,137345.36,7,384.57,70.7,1.0,0.27,2894.7,1
CUST-10445,46,Male,Seattle,38420.95,11,62.8,85.0,9.4,0.61,723.64,1
CUST-10446,42,Female,Austin,80616.16,4,220.81,59.1,1.5,0.39,1077.87,0
CUST-10447,26,Female,New York,55314.91,3,92.61,73.8,0.7,0.49,383.83,0
CUST-10448,31,Male,Houston,125209.75,3,317.5,59.1,4.7,0.1,1318.14,1
CUST-10449,25,Female,Phoenix,50330.31,5,131.31,45.5,2.2,0.48,784.03,0
CUST-10450,37,Female,San Francisco,142437.91,5,370.55,72.4,0.9,0.24,2121.09,1
CUST-10451,49,Male,Phoenix,33322.09,8,68.34,61.2,1.4,0.45,599.17,0
CUST-10452,26,Female,Miami,27568.87,9,58.6,67.5,2.3,0.7,549.36,0
CUST-10453,44,Male,Los Angeles,55416.48,5,109.52,81.1,4.2,0.61,617.05,0
CUST-10454,31,Male,New York,83403.56,9,139.67,61.5,3.9,0.29,1473.28,1
CUST-10455,28,Female,Los Angeles,48261.82,8,111.54,75.5,1.9,0.63,835.68,0
CUST-10456,36,Male,New York,106858.23,8,229.55,83.4,7.0,0.39,1942.68,1
CUST-10457,25,Male,Los Angeles,56094.06,6,101.75,59.8,2.1,0.48,630.78,0
CUST-10458,31,Male,New York,25832.43,4,52.02,85.8,0.7,0.62,259.69,0
CUST-10459,23,Female,Los Angeles,82138.98,8,126.37,61.3,1.0,0.45,1144.43,0
CUST-10460,61,Female,Phoenix,31362.59,9,25.86,67.9,8.7,0.64,290.01,1
CUST-10461,38,Male,Boston,54258.93,4,86.58,80.1,1.6,0.56,458.57,0
CUST-10462,29,Female,Seattle,147223.8,6,238.59,65.7,0.5,0.28,1767.1,0
CUST-10463,40,Male,Los Angeles,151171.13,8,243.98,48.8,1.2,0.17,2341.4,0
CUST-10464,36,Female,New York,54850.02,8,128.72,82.8,4.0,0.47,1066.26,0
CUST-10465,35,Male,New York,97635.64,11,133.07,71.3,4.5,0.44,1712.28,1
CUST-10466,45,Female,Austin,45214.49,4,75.97,52.1,1.5,0.49,364.97,0
CUST-10467,47,Other,Houston,44590.24,13,99.19,50.1,7.9,0.64,1192.12,1
CUST-10468,31,Female,New York,54025.79,5,132.04,72.8,3.4,0.45,765.86,0
CUST-10469,31,Male,Seattle,28594.56,10,10.96,87.1,4.9,0.7,159.35,1
CUST-10470,34,Female,Chicago,59654.08,8,102.36,63.9,5.5,0.55,897.75,0
CUST-10471,18,Male,Boston,75087.11,7,132.55,72.0,0.5,0.52,1122.48,0
CUST-10472,19,Female,Los Angeles,44545.26,6,73.46,68.8,0.5,0.47,531.17,0
CUST-10473,54,Male,Chicago,97996.4,10,130.16,47.6,6.6,0.28,1467.31,1
CUST-10474,57,Male,Houston,41384.7,6,83.63,67.6,7.6,0.67,561.98,1
CUST-10475,35,Male,Boston,47274.0,15,136.7,80.0,2.3,0.56,1914.7,1
CUST-10476,44,Male,Seattle,88114.74,8,201.56,73.5,5.5,0.57,1678.95,1
CUST-10477,41,Female,Houston,23798.21,6,48.76,69.0,1.8,0.54,268.41,0
CUST-10478,74,Female,Los Angeles,98037.12,13,253.48,73.4,10.2,,3187.72,1
CUST-10479,51,Female,Chicago,46523.16,7,109.65,41.7,0.8,0.42,797.49,0
CUST-10480,36,Female,Austin,97728.96,8,155.29,43.0,2.1,0.26,1487.71,0
CUST-10481,26,Female,Phoenix,92846.67,9,133.93,55.7,1.1,0.53,1300.85,0
CUST-10482,18,Male,Miami,70882.82,8,98.22,59.9,0.5,0.52,935.34,0
CUST-10483,40,Male,Chicago,37903.68,7,71.85,67.7,1.7,0.67,520.5,0
CUST-10484,28,Male,Houston,27537.14,10,51.62,53.5,3.6,0.57,519.86,1
CUST-10485,20,Male,Chicago,27771.17,8,85.93,51.0,0.5,0.64,700.34,0
CUST-10486,30,Male,San Francisco,131653.35,7,223.08,74.9,3.3,0.35,1718.37,1
CUST-10487,25,Male,Seattle,63306.51,6,148.76,66.6,1.2,0.6,988.44,0
CUST-10488,58,Male,Houston,38142.93,9,92.9,50.9,5.1,0.47,871.08,0
CUST-10489,48,Male,Houston,48178.38,14,98.79,100.0,12.0,0.73,1242.53,1
CUST-10490,37,Female,Los Angeles,106945.28,6,148.12,54.8,2.1,0.22,1173.8,0
CUST-10491,55,Male,New York,107955.51,6,158.48,67.9,3.4,0.31,1226.08,1
CUST-10492,38,Female,Boston,80949.0,9,131.97,74.8,4.9,0.48,1292.03,1
CUST-10493,27,Female,Los Angeles,85708.3,11,90.84,72.3,2.8,0.37,1185.85,1
CUST-10494,56,Female,Miami,56319.32,14,112.04,85.7,14.7,0.57,1525.54,1
CUST-10495,44,Male,San Francisco,88214.69,11,201.99,95.8,7.4,0.5,2211.86,1
CUST-10496,25,Male,Miami,57481.55,7,118.43,58.5,1.8,0.7,864.01,0
CUST-10497,35,Male,Boston,65009.65,5,102.05,73.5,3.1,0.47,647.27,0
CUST-10498,27,Male,Phoenix,71063.31,5,159.26,79.3,2.3,0.49,901.95,1
CUST-10499,21,Male,Boston,77882.97,9,95.46,40.7,0.9,0.32,1099.09,0
CUST-10500,49,Female,New York,47086.76,6,89.06,71.9,3.1,0.64,488.27,0
CUST-10501,60,Female,Phoenix,63517.88,13,64.59,53.9,10.2,0.52,923.58,1
CUST-10502,21,Female,Miami,58240.15,4,107.47,73.6,0.6,0.61,550.74,0
CUST-10503,44,Male,Los Angeles,84581.32,7,204.07,64.5,5.4,0.35,1592.46,1
CUST-10504,30,Male,San Francisco,71996.21,7,72.0,51.9,1.6,,653.53,0
CUST-10505,32,Female,Miami,77232.6,6,175.53,60.3,2.1,0.33,1207.99,1
CUST-10506,30,Male,Seattle,65672.74,7,94.23,100.0,3.1,0.55,784.94,1
CUST-10507,27,Female,Los Angeles,89473.86,5,164.35,64.4,0.7,0.51,994.83,0
CUST-10508,38,Female,San Francisco,60369.33,7,64.63,52.3,0.6,0.5,558.28,0
CUST-10509,28,Male,Los Angeles,51335.35,8,80.17,66.4,1.0,0.42,698.32,0
CUST-10510,41,Male,San Francisco,102487.74,7,109.5,50.3,2.0,0.46,931.97,0
CUST-10511,37,Male,Chicago,48189.84,11,76.46,57.2,1.9,0.56,857.84,0
CUST-10512,35,Male,Phoenix,146903.45,8,372.21,,5.4,0.19,3292.24,1
CUST-10513,27,Male,Chicago,75509.42,8,128.7,71.5,1.9,0.44,1183.38,1
CUST-10514,31,Male,New York,74055.22,7,161.17,75.6,2.7,0.61,1199.05,0
CUST-10515,47,Male,New York,110200.31,10,246.37,85.4,7.7,0.54,2422.96,1
CUST-10516,44,Female,New York,57512.89,10,113.67,66.9,7.7,0.41,1199.14,1
CUST-10517,26,Female,Phoenix,77353.95,9,115.76,52.2,0.5,0.38,1179.24,0
CUST-10518,39,Male,Seattle,105954.09,6,135.95,85.5,7.3,0.41,1024.45,1
CUST-10519,47,Female,New York,136881.6,12,248.01,76.5,11.5,0.19,3232.28,1
CUST-10520,18,Female,New York,58670.94,7,180.06,79.1,0.5,0.54,1277.5,0
CUST-10521,44,Female,Chicago,30866.4,10,54.41,83.0,6.9,0.6,555.85,1
CUST-10522,30,Female,San Francisco,55904.21,6,108.38,57.6,0.5,0.55,771.9,0
CUST-10523,44,Male,New York,63531.39,9,120.39,59.9,1.0,0.51,1131.67,0
CUST-10524,28,Male,Los Angeles,143396.35,3,349.04,64.9,1.5,0.36,1355.56,1
CUST-10525,18,Female,Los Angeles,186701.8,6,450.0,56.4,0.5,0.24,3076.66,0
CUST-10526,18,Female,Chicago,67583.65,3,179.53,78.6,0.5,0.58,620.57,0
CUST-10527,38,Female,Los Angeles,62596.04,6,61.81,75.7,3.8,0.5,482.6,1
CUST-10528,41,Other,Los Angeles,52302.95,7,52.19,77.3,4.3,0.63,485.59,1
CUST-10529,27,Female,San Francisco,114555.81,4,149.38,80.8,1.9,0.4,860.44,0
CUST-10530,45,Male,Phoenix,145645.4,4,204.25,69.4,3.7,,1129.74,0
CUST-10531,18,Male,New York,178622.52,2,409.75,84.0,0.5,0.33,1311.23,0
CUST-10532,37,Male,Phoenix,86131.27,14,186.05,71.5,4.5,0.51,2507.3,1
CUST-10533,23,Female,Chicago,99751.9,7,164.55,82.3,1.2,0.32,1385.96,0
CUST-10534,30,Female,Boston,98565.49,6,233.92,80.5,2.5,0.34,1603.23,1
CUST-10535,38,Female,Los Angeles,60846.93,10,172.47,82.2,7.5,0.65,1604.41,1
CUST-10536,27,Female,San Francisco,52480.56,8,82.83,74.7,2.7,0.59,704.86,1
CUST-10537,33,Female,San Francisco,75061.66,4,175.0,71.2,1.3,0.45,862.96,0
CUST-10538,50,Female,Los Angeles,76951.59,10,213.96,64.9,5.9,0.26,2268.33,1
CUST-10539,31,Female,Boston,31429.57,7,51.82,64.5,1.9,0.6,356.34,0
CUST-10540,48,Male,Houston,47678.29,11,110.67,100.0,11.8,0.77,1168.98,1
CUST-10541,24,Female,San Francisco,50186.74,8,145.85,68.9,1.3,0.63,1162.24,0
CUST-10542,44,Female,New York,121421.73,6,156.02,68.2,1.2,0.28,1234.72,0
CUST-10543,55,Male,Los Angeles,47330.38,8,47.04,63.7,6.4,0.53,507.62,1
CUST-10544,18,Male,Phoenix,57454.56,7,110.04,80.6,0.5,0.52,876.37,0
CUST-10545,28,Female,Los Angeles,43903.61,7,71.4,72.6,2.6,0.56,537.49,0
CUST-10546,44,Male,Houston,114411.44,8,309.5,82.9,2.7,0.45,2524.38,1
CUST-10547,35,Male,Chicago,24304.38,5,49.93,49.2,0.7,0.62,237.15,0
CUST-10548,42,Male,Phoenix,61855.71,13,151.06,85.2,1.4,0.74,1794.56,1
CUST-10549,30,Female,Houston,27175.68,6,36.6,72.8,1.7,0.73,229.11,0
CUST-10550,39,Female,New York,56694.83,8,119.71,48.3,3.3,0.47,973.15,1
CUST-10551,36,Male,Phoenix,54053.68,8,146.43,70.5,6.1,0.45,1220.54,1
CUST-10552,52,Male,Chicago,64632.24,8,84.81,71.3,4.0,0.42,837.78,0
CUST-10553,41,Other,Los Angeles,69870.26,4,162.28,41.3,0.8,0.4,801.1,0
CUST-10554,42,Female,New York,78903.37,11,219.5,84.2,7.6,0.63,2223.74,1
CUST-10555,33,Female,Los Angeles,45199.43,9,79.72,79.5,5.3,0.51,713.22,1
CUST-10556,32,Male,Los Angeles,57396.31,4,79.6,74.5,3.0,0.58,443.95,1
CUST-10557,32,Male,Boston,66048.1,1,163.82,72.2,2.0,0.63,361.76,0
CUST-10558,42,Male,Chicago,62722.18,9,138.2,53.6,7.5,0.44,1330.95,1
CUST-10559,32,Female,New York,70775.23,10,119.89,66.1,0.5,0.53,1252.17,0
CUST-10560,41,Male,New York,105334.87,5,202.65,66.4,8.5,0.43,1198.66,1
CUST-10561,62,Male,New York,76634.15,11,150.39,82.6,13.1,0.52,1701.96,1
CUST-10562,48,Male,Phoenix,53922.47,7,93.63,61.5,6.8,0.68,719.14,1
CUST-10563,34,Male,New York,60402.06,2,129.87,65.1,2.1,0.57,359.95,0
CUST-10564,52,Female,Houston,30408.75,5,77.16,59.8,0.9,0.64,465.02,0
CUST-10565,33,Male,Chicago,61439.28,13,148.22,60.4,6.0,0.44,1899.12,1
CUST-10566,18,Female,Miami,94129.78,5,142.99,80.4,0.5,0.56,906.87,0
CUST-10567,25,Female,Los Angeles,77784.12,8,220.11,78.9,1.3,0.51,1791.22,1
CUST-10568,18,Male,Chicago,37799.2,5,76.23,63.5,0.5,0.55,460.54,0
CUST-10569,33,Female,San Francisco,113987.29,5,293.14,69.2,4.0,0.13,1730.11,1
CUST-10570,38,Female,Chicago,48109.34,6,111.19,92.8,7.9,0.67,618.19,1
CUST-10571,58,Female,Miami,73573.02,7,135.72,80.3,10.8,0.55,1044.24,1
CUST-10572,41,Male,San Francisco,63074.66,3,125.74,41.5,1.2,0.51,545.26,0
CUST-10573,35,Male,Chicago,67876.38,6,179.46,71.9,3.0,0.56,1164.13,0
CUST-10574,47,Male,Houston,39713.96,3,76.18,70.1,1.7,0.65,320.75,0
CUST-10575,18,Female,Austin,46573.36,5,123.96,92.0,0.5,0.72,628.39,0
CUST-10576,40,Female,San Francisco,34659.93,6,80.01,,3.2,0.5,477.61,0
CUST-10577,47,Female,Boston,83982.1,8,163.66,74.9,8.6,0.48,1396.05,1
CUST-10578,20,Male,New York,88008.56,7,186.01,60.2,0.5,0.54,1357.94,0
CUST-10579,51,Male,Houston,63699.25,4,150.11,68.5,2.1,0.57,718.59,0
CUST-10580,42,Female,Boston,74606.79,7,111.68,96.2,6.7,0.58,909.72,1
CUST-10581,33,Male,Los Angeles,42558.59,10,119.39,85.1,5.1,0.66,1074.16,1
CUST-10582,45,Female,Austin,96592.83,8,250.81,58.8,2.6,0.39,2149.85,1
CUST-10583,65,Male,New York,120149.76,10,161.82,71.1,6.6,0.38,1773.02,1
CUST-10584,40,Male,Boston,43835.66,10,145.99,73.5,5.6,0.55,1367.87,1
CUST-10585,40,Male,Chicago,74224.69,7,155.47,91.9,7.1,0.55,1174.93,1
CUST-10586,32,Male,New York,113277.99,7,229.76,80.2,3.7,0.4,1846.91,0
CUST-10587,27,Male,Seattle,53535.19,7,119.36,66.8,0.8,0.54,886.07,0
CUST-10588,47,Male,Los Angeles,53730.93,6,90.52,68.4,6.5,0.59,695.87,1
CUST-10589,27,Male,New York,95526.72,8,117.43,71.2,3.2,0.42,1116.46,1
CUST-10590,38,Male,New York,34370.01,9,101.28,87.8,7.0,0.67,827.68,1
CUST-10591,32,Male,Phoenix,28293.32,6,29.21,61.7,3.5,0.65,269.5,1
CUST-10592,43,Female,Austin,36330.86,11,49.59,82.9,10.0,0.58,604.52,1
CUST-10593,42,Male,New York,29790.55,8,72.18,76.3,1.5,0.56,600.17,1
CUST-10594,50,Female,Chicago,97856.76,6,157.21,45.3,6.4,0.52,1080.57,0
CUST-10595,31,Female,New York,27066.14,7,44.39,67.1,4.1,0.62,442.0,0
CUST-10596,34,Female,San Francisco,90041.65,7,169.99,60.9,1.3,0.28,1378.57,0
CUST-10597,26,Female,New York,109748.46,9,175.23,86.8,3.1,0.46,1709.68,1
CUST-10598,32,Male,Los Angeles,53796.51,9,57.57,77.9,2.3,0.54,617.68,1
CUST-10599,42,Female,New York,52361.18,8,147.13,56.2,3.7,0.53,1192.31,1
CUST-10600,47,Female,Houston,57822.19,5,54.45,53.6,2.9,0.38,449.69,0
