repayment_id,loan_id,customer_id,total_installments_due,installments_paid,total_amount_paid,principal_paid,interest_paid,last_payment_date,overdue_days,delinquency_bucket,default_flag,default_date
REP-300237,LN-200237,CUST-100237,21,21,28242.81,22197.45,6045.36,2024-12-10,0,Current,0,
REP-300238,LN-200238,CUST-100238,12,10,16056.24,11769.79,4286.45,2023-03-03,32,31-60 DPD (SMA-1),0,
REP-300239,LN-200239,CUST-100239,13,7,2990.56,2344.81,645.75,2024-06-10,197,90+ DPD (NPA / Default),1,2024-09-08
REP-300240,LN-200240,CUST-100240,32,32,104143.88,81267.49,22876.39,2024-12-12,0,Current,0,
REP-300241,LN-200241,CUST-100241,12,12,27514.2,18792.9,8721.3,2024-12-24,0,Current,0,
REP-300242,LN-200242,CUST-100242,39,39,144758.58,109919.47,34839.11,2024-12-02,0,Current,0,
REP-300243,LN-200243,CUST-100243,18,18,2897.6,2253.09,644.51,2024-12-20,0,Current,0,
REP-300244,LN-200244,CUST-100244,24,22,5008.47,4099.01,909.46,2023-11-23,55,31-60 DPD (SMA-1),0,
REP-300245,LN-200245,CUST-100245,42,42,65029.14,48663.92,16365.22,2024-11-13,0,Current,0,
REP-300246,LN-200246,CUST-100246,38,38,159509.88,114310.62,45199.26,2024-12-10,0,Current,0,
REP-300247,LN-200247,CUST-100247,27,27,64654.01,52627.23,12026.78,2024-12-02,0,Current,0,
REP-300248,LN-200248,CUST-100248,36,36,49511.95,36129.41,13382.54,2024-11-23,0,Current,0,
REP-300249,LN-200249,CUST-100249,35,35,168708.29,132119.39,36588.9,2024-11-25,0,Current,0,
REP-300250,LN-200250,CUST-100250,32,15,35984.63,28909.22,7075.41,2023-07-02,268,90+ DPD (NPA / Default),1,2023-09-30
REP-300251,LN-200251,CUST-100251,18,18,78450.86,55183.45,23267.41,2024-11-23,0,Current,0,
REP-300252,LN-200252,CUST-100252,27,24,9191.42,6893.9,2297.52,2024-08-30,86,61-90 DPD (SMA-2),0,
REP-300253,LN-200253,CUST-100253,36,35,7200.51,5880.69,1319.82,2024-08-31,10,1-30 DPD (SMA-0),0,
REP-300254,LN-200254,CUST-100254,20,19,17043.41,12300.52,4742.89,2024-11-18,30,1-30 DPD (SMA-0),0,
REP-300255,LN-200255,CUST-100255,41,39,18967.05,14841.16,4125.89,2024-10-08,47,31-60 DPD (SMA-1),0,
REP-300256,LN-200256,CUST-100256,21,20,31674.17,24770.33,6903.84,2024-10-30,9,1-30 DPD (SMA-0),0,
REP-300257,LN-200257,CUST-100257,12,10,4006.26,3038.75,967.51,2024-10-25,37,31-60 DPD (SMA-1),0,
REP-300258,LN-200258,CUST-100258,32,32,3699.64,2577.46,1122.18,2024-11-28,0,Current,0,
REP-300259,LN-200259,CUST-100259,24,21,24716.75,20034.51,4682.24,2023-05-29,64,61-90 DPD (SMA-2),0,
REP-300260,LN-200260,CUST-100260,21,21,14713.31,11183.94,3529.37,2024-12-04,0,Current,0,
REP-300261,LN-200261,CUST-100261,15,15,28531.18,23089.76,5441.42,2024-12-12,0,Current,0,
REP-300262,LN-200262,CUST-100262,26,26,23168.77,18200.64,4968.13,2024-11-28,0,Current,0,
REP-300263,LN-200263,CUST-100263,45,45,99485.41,72300.37,27185.04,2024-11-21,0,Current,0,
REP-300264,LN-200264,CUST-100264,34,32,23666.14,19082.24,4583.9,2024-10-14,33,31-60 DPD (SMA-1),0,
REP-300265,LN-200265,CUST-100265,24,24,9522.97,6492.52,3030.45,2023-04-17,0,Current,0,
REP-300266,LN-200266,CUST-100266,36,33,139485.41,104431.18,35054.23,2024-03-16,76,61-90 DPD (SMA-2),0,
REP-300267,LN-200267,CUST-100267,12,9,8669.74,6044.73,2625.01,2023-03-31,74,61-90 DPD (SMA-2),0,
REP-300268,LN-200268,CUST-100268,32,32,25239.38,18691.54,6547.84,2024-11-17,0,Current,0,
REP-300269,LN-200269,CUST-100269,24,24,81601.35,60913.41,20687.94,2022-12-30,0,Current,0,
REP-300270,LN-200270,CUST-100270,24,24,38916.93,26487.47,12429.46,2024-11-22,0,Current,0,
REP-300271,LN-200271,CUST-100271,20,20,61833.55,45151.31,16682.24,2024-12-16,0,Current,0,
REP-300272,LN-200272,CUST-100272,24,24,25722.58,21028.61,4693.97,2024-12-09,0,Current,0,
REP-300273,LN-200273,CUST-100273,31,31,12826.57,9415.88,3410.69,2024-12-05,0,Current,0,
REP-300274,LN-200274,CUST-100274,18,18,12313.13,9025.41,3287.72,2024-12-03,0,Current,0,
REP-300275,LN-200275,CUST-100275,24,5,5122.82,3941.64,1181.18,2022-09-03,194,90+ DPD (NPA / Default),1,2022-12-02
REP-300276,LN-200276,CUST-100276,30,30,56333.3,40416.04,15917.26,2024-12-15,0,Current,0,
REP-300277,LN-200277,CUST-100277,16,14,12871.03,10452.11,2418.92,2024-10-04,52,31-60 DPD (SMA-1),0,
REP-300278,LN-200278,CUST-100278,24,24,32464.42,22478.15,9986.27,2023-07-18,0,Current,0,
REP-300279,LN-200279,CUST-100279,47,47,20426.37,16203.28,4223.09,2024-11-26,0,Current,0,
REP-300280,LN-200280,CUST-100280,39,37,23165.68,17927.98,5237.7,2024-10-09,55,31-60 DPD (SMA-1),0,
REP-300281,LN-200281,CUST-100281,45,45,50548.01,34962.23,15585.78,2024-12-06,0,Current,0,
REP-300282,LN-200282,CUST-100282,23,22,21266.23,15277.2,5989.03,2024-11-06,26,1-30 DPD (SMA-0),0,
REP-300283,LN-200283,CUST-100283,21,21,82240.5,63598.69,18641.81,2024-11-28,0,Current,0,
REP-300284,LN-200284,CUST-100284,16,15,9488.4,7066.03,2422.37,2024-11-01,16,1-30 DPD (SMA-0),0,
REP-300285,LN-200285,CUST-100285,47,47,51488.35,36485.39,15002.96,2024-11-11,0,Current,0,
REP-300286,LN-200286,CUST-100286,12,9,40502.66,31517.47,8985.19,2024-09-13,74,61-90 DPD (SMA-2),0,
REP-300287,LN-200287,CUST-100287,25,25,41915.39,30023.42,11891.97,2024-12-04,0,Current,0,
REP-300288,LN-200288,CUST-100288,35,35,49256.85,34378.99,14877.86,2024-12-06,0,Current,0,
REP-300289,LN-200289,CUST-100289,33,31,3756.6,3070.7,685.9,2024-09-22,56,31-60 DPD (SMA-1),0,
REP-300290,LN-200290,CUST-100290,30,27,49351.2,39754.0,9597.2,2024-09-15,63,61-90 DPD (SMA-2),0,
REP-300291,LN-200291,CUST-100291,13,13,28054.21,22555.96,5498.25,2024-12-16,0,Current,0,
REP-300292,LN-200292,CUST-100292,36,36,19031.92,14943.19,4088.73,2024-03-20,0,Current,0,
REP-300293,LN-200293,CUST-100293,44,42,13173.07,9453.25,3719.82,2024-09-16,38,31-60 DPD (SMA-1),0,
REP-300294,LN-200294,CUST-100294,47,47,106914.43,80480.16,26434.27,2024-11-23,0,Current,0,
REP-300295,LN-200295,CUST-100295,41,40,56903.35,46161.37,10741.98,2024-10-15,10,1-30 DPD (SMA-0),0,
REP-300296,LN-200296,CUST-100296,17,17,1223.44,835.03,388.41,2024-12-21,0,Current,0,
REP-300297,LN-200297,CUST-100297,12,11,31227.83,25065.08,6162.75,2023-09-14,18,1-30 DPD (SMA-0),0,
REP-300298,LN-200298,CUST-100298,47,47,37823.58,29318.63,8504.95,2024-11-20,0,Current,0,
REP-300299,LN-200299,CUST-100299,29,26,18334.03,13490.58,4843.45,2024-08-19,67,61-90 DPD (SMA-2),0,
REP-300300,LN-200300,CUST-100300,24,21,95370.41,72229.31,23141.1,2024-09-02,61,61-90 DPD (SMA-2),0,
REP-300301,LN-200301,CUST-100301,15,7,5314.44,3966.08,1348.36,2024-04-22,217,90+ DPD (NPA / Default),1,2024-07-21
REP-300302,LN-200302,CUST-100302,36,36,24162.14,19413.67,4748.47,2024-10-23,0,Current,0,
REP-300303,LN-200303,CUST-100303,47,45,5899.64,4404.87,1494.77,2024-09-19,39,31-60 DPD (SMA-1),0,
REP-300304,LN-200304,CUST-100304,13,13,17697.59,13425.13,4272.46,2024-12-02,0,Current,0,
REP-300305,LN-200305,CUST-100305,46,44,14189.06,10405.01,3784.05,2024-10-07,37,31-60 DPD (SMA-1),0,
REP-300306,LN-200306,CUST-100306,33,33,57148.11,39676.62,17471.49,2024-12-03,0,Current,0,
REP-300307,LN-200307,CUST-100307,20,20,4499.33,3421.83,1077.5,2024-11-22,0,Current,0,
REP-300308,LN-200308,CUST-100308,22,22,3440.24,2791.49,648.75,2024-12-02,0,Current,0,
REP-300309,LN-200309,CUST-100309,14,14,24755.91,19069.02,5686.89,2024-11-26,0,Current,0,
REP-300310,LN-200310,CUST-100310,37,36,9230.67,7475.97,1754.7,2024-10-26,20,1-30 DPD (SMA-0),0,
REP-300311,LN-200311,CUST-100311,13,13,34022.96,26829.35,7193.61,2024-12-05,0,Current,0,
REP-300312,LN-200312,CUST-100312,37,36,71989.15,59009.05,12980.1,2024-10-23,30,1-30 DPD (SMA-0),0,
REP-300313,LN-200313,CUST-100313,31,31,38769.16,28331.76,10437.4,2024-11-17,0,Current,0,
REP-300314,LN-200314,CUST-100314,15,14,25853.16,20042.69,5810.47,2024-11-03,17,1-30 DPD (SMA-0),0,
REP-300315,LN-200315,CUST-100315,21,19,4786.1,3801.32,984.78,2024-10-05,48,31-60 DPD (SMA-1),0,
REP-300316,LN-200316,CUST-100316,40,39,103214.51,80096.45,23118.06,2024-11-03,8,1-30 DPD (SMA-0),0,
REP-300317,LN-200317,CUST-100317,20,20,57463.99,39161.63,18302.36,2024-12-04,0,Current,0,
REP-300318,LN-200318,CUST-100318,46,28,118286.7,93026.05,25260.65,2023-06-14,471,90+ DPD (NPA / Default),1,2023-09-12
REP-300319,LN-200319,CUST-100319,43,41,27069.97,19654.2,7415.77,2024-09-18,46,31-60 DPD (SMA-1),0,
REP-300320,LN-200320,CUST-100320,42,41,40508.44,28059.92,12448.52,2024-10-18,22,1-30 DPD (SMA-0),0,
REP-300321,LN-200321,CUST-100321,31,29,43421.64,32306.44,11115.2,2024-10-05,38,31-60 DPD (SMA-1),0,
REP-300322,LN-200322,CUST-100322,37,37,10067.19,8064.39,2002.8,2024-12-01,0,Current,0,
REP-300323,LN-200323,CUST-100323,37,37,19563.61,15648.85,3914.76,2024-11-21,0,Current,0,
REP-300324,LN-200324,CUST-100324,43,43,39625.68,29392.65,10233.03,2024-11-30,0,Current,0,
REP-300325,LN-200325,CUST-100325,25,24,30923.53,23009.74,7913.79,2024-11-16,5,1-30 DPD (SMA-0),0,
REP-300326,LN-200326,CUST-100326,34,34,33077.37,26737.83,6339.54,2024-11-24,0,Current,0,
REP-300327,LN-200327,CUST-100327,45,45,25775.06,17768.49,8006.57,2024-11-15,0,Current,0,
REP-300328,LN-200328,CUST-100328,36,36,23086.33,18291.52,4794.81,2024-12-12,0,Current,0,
REP-300329,LN-200329,CUST-100329,23,23,55156.66,43382.44,11774.22,2024-11-29,0,Current,0,
REP-300330,LN-200330,CUST-100330,44,41,16200.01,12472.67,3727.34,2024-08-29,86,61-90 DPD (SMA-2),0,
REP-300331,LN-200331,CUST-100331,29,29,66470.18,46858.33,19611.85,2024-12-11,0,Current,0,
REP-300332,LN-200332,CUST-100332,35,35,30732.82,23804.8,6928.02,2024-11-23,0,Current,0,
REP-300333,LN-200333,CUST-100333,17,16,5676.48,3861.68,1814.8,2024-11-06,30,1-30 DPD (SMA-0),0,
REP-300334,LN-200334,CUST-100334,12,9,16380.64,11149.26,5231.38,2023-12-04,66,61-90 DPD (SMA-2),0,
REP-300335,LN-200335,CUST-100335,24,22,27154.38,21544.98,5609.4,2023-09-17,38,31-60 DPD (SMA-1),0,
REP-300336,LN-200336,CUST-100336,19,18,2722.85,2155.02,567.83,2024-10-25,28,1-30 DPD (SMA-0),0,
REP-300337,LN-200337,CUST-100337,12,4,1791.65,1357.67,433.98,2022-09-22,494,90+ DPD (NPA / Default),1,2022-12-21
REP-300338,LN-200338,CUST-100338,34,34,26721.19,18476.38,8244.81,2024-12-13,0,Current,0,
REP-300339,LN-200339,CUST-100339,23,22,14702.11,10362.27,4339.84,2024-11-10,3,1-30 DPD (SMA-0),0,
REP-300340,LN-200340,CUST-100340,13,12,7783.09,5943.32,1839.77,2024-11-24,15,1-30 DPD (SMA-0),0,
REP-300341,LN-200341,CUST-100341,35,34,34824.88,24605.48,10219.4,2024-11-16,25,1-30 DPD (SMA-0),0,
REP-300342,LN-200342,CUST-100342,32,31,66664.66,46908.9,19755.76,2024-10-30,24,1-30 DPD (SMA-0),0,
REP-300343,LN-200343,CUST-100343,14,14,22952.56,16963.9,5988.66,2024-12-14,0,Current,0,
REP-300344,LN-200344,CUST-100344,36,36,19012.77,15102.31,3910.46,2024-02-23,0,Current,0,
REP-300345,LN-200345,CUST-100345,30,30,56154.56,40643.36,15511.2,2024-11-17,0,Current,0,
REP-300346,LN-200346,CUST-100346,36,34,27163.55,21142.65,6020.9,2024-05-19,40,31-60 DPD (SMA-1),0,
REP-300347,LN-200347,CUST-100347,24,23,37631.79,26810.41,10821.38,2023-08-31,17,1-30 DPD (SMA-0),0,
REP-300348,LN-200348,CUST-100348,31,31,15257.27,12045.93,3211.34,2024-11-24,0,Current,0,
REP-300349,LN-200349,CUST-100349,25,25,5589.99,4463.64,1126.35,2024-11-24,0,Current,0,
REP-300350,LN-200350,CUST-100350,12,11,28405.65,21315.38,7090.27,2022-08-18,29,1-30 DPD (SMA-0),0,
REP-300351,LN-200351,CUST-100351,26,25,22910.66,18486.14,4424.52,2024-10-26,25,1-30 DPD (SMA-0),0,
REP-300352,LN-200352,CUST-100352,34,34,17165.18,13852.69,3312.49,2024-11-24,0,Current,0,
REP-300353,LN-200353,CUST-100353,26,26,9765.35,7904.51,1860.84,2024-11-23,0,Current,0,
REP-300354,LN-200354,CUST-100354,42,42,42937.48,29286.82,13650.66,2024-11-17,0,Current,0,
REP-300355,LN-200355,CUST-100355,14,13,10982.44,8610.96,2371.48,2024-11-18,6,1-30 DPD (SMA-0),0,
REP-300356,LN-200356,CUST-100356,25,25,24581.68,17175.09,7406.59,2024-11-22,0,Current,0,
REP-300357,LN-200357,CUST-100357,46,44,42598.08,29805.96,12792.12,2024-09-20,51,31-60 DPD (SMA-1),0,
REP-300358,LN-200358,CUST-100358,23,10,5490.4,3937.23,1553.17,2023-11-18,141,90+ DPD (NPA / Default),1,2024-02-16
REP-300359,LN-200359,CUST-100359,26,24,12631.93,9042.19,3589.74,2024-09-27,55,31-60 DPD (SMA-1),0,
REP-300360,LN-200360,CUST-100360,32,31,84984.91,62696.11,22288.8,2024-11-01,9,1-30 DPD (SMA-0),0,
REP-300361,LN-200361,CUST-100361,28,28,59462.3,47092.26,12370.04,2024-12-04,0,Current,0,
REP-300362,LN-200362,CUST-100362,24,24,100702.48,79524.38,21178.1,2024-11-22,0,Current,0,
REP-300363,LN-200363,CUST-100363,34,34,29267.85,21178.07,8089.78,2024-12-03,0,Current,0,
REP-300364,LN-200364,CUST-100364,12,10,12234.54,9578.3,2656.24,2024-10-19,53,31-60 DPD (SMA-1),0,
REP-300365,LN-200365,CUST-100365,39,39,5813.43,4582.36,1231.07,2024-12-08,0,Current,0,
REP-300366,LN-200366,CUST-100366,43,42,4736.83,3657.41,1079.42,2024-10-17,15,1-30 DPD (SMA-0),0,
REP-300367,LN-200367,CUST-100367,36,34,11432.32,8384.68,3047.64,2024-07-29,59,31-60 DPD (SMA-1),0,
REP-300368,LN-200368,CUST-100368,41,41,205304.26,158456.83,46847.43,2024-11-15,0,Current,0,
REP-300369,LN-200369,CUST-100369,36,36,61692.99,44264.09,17428.9,2024-12-10,0,Current,0,
REP-300370,LN-200370,CUST-100370,26,25,26124.11,19843.52,6280.59,2024-10-28,17,1-30 DPD (SMA-0),0,
REP-300371,LN-200371,CUST-100371,17,15,4434.27,3329.51,1104.76,2024-09-28,59,31-60 DPD (SMA-1),0,
REP-300372,LN-200372,CUST-100372,42,42,103187.47,81113.64,22073.83,2024-11-12,0,Current,0,
REP-300373,LN-200373,CUST-100373,24,24,13749.56,9406.24,4343.32,2024-01-27,0,Current,0,
REP-300374,LN-200374,CUST-100374,41,40,24972.01,17941.04,7030.97,2024-10-25,8,1-30 DPD (SMA-0),0,
REP-300375,LN-200375,CUST-100375,26,24,11062.14,7855.93,3206.21,2024-09-25,55,31-60 DPD (SMA-1),0,
REP-300376,LN-200376,CUST-100376,21,21,7057.18,5379.17,1678.01,2024-11-28,0,Current,0,
REP-300377,LN-200377,CUST-100377,31,31,45537.66,31715.38,13822.28,2024-12-12,0,Current,0,
REP-300378,LN-200378,CUST-100378,47,47,56932.46,41066.38,15866.08,2024-11-20,0,Current,0,
REP-300379,LN-200379,CUST-100379,17,16,10012.91,7304.71,2708.2,2024-11-20,23,1-30 DPD (SMA-0),0,
REP-300380,LN-200380,CUST-100380,13,10,14976.05,11641.64,3334.41,2024-09-06,66,61-90 DPD (SMA-2),0,
REP-300381,LN-200381,CUST-100381,35,35,71924.13,50212.62,21711.51,2024-11-16,0,Current,0,
REP-300382,LN-200382,CUST-100382,32,32,133524.83,109048.98,24475.85,2024-11-25,0,Current,0,
REP-300383,LN-200383,CUST-100383,39,36,21140.9,16099.96,5040.94,2024-08-30,79,61-90 DPD (SMA-2),0,
REP-300384,LN-200384,CUST-100384,39,36,82444.55,59126.66,23317.89,2024-08-28,62,61-90 DPD (SMA-2),0,
REP-300385,LN-200385,CUST-100385,14,12,3685.72,2888.19,797.53,2024-10-16,54,31-60 DPD (SMA-1),0,
REP-300386,LN-200386,CUST-100386,24,8,5149.22,4163.12,986.1,2023-04-16,472,90+ DPD (NPA / Default),1,2023-07-15
REP-300387,LN-200387,CUST-100387,19,19,12285.21,9371.71,2913.5,2024-12-03,0,Current,0,
REP-300388,LN-200388,CUST-100388,12,12,32144.65,22295.81,9848.84,2024-05-05,0,Current,0,
REP-300389,LN-200389,CUST-100389,32,30,22701.57,18299.77,4401.8,2024-10-15,49,31-60 DPD (SMA-1),0,
REP-300390,LN-200390,CUST-100390,43,42,18061.28,14202.36,3858.92,2024-10-29,29,1-30 DPD (SMA-0),0,
REP-300391,LN-200391,CUST-100391,47,47,4807.6,3565.42,1242.18,2024-12-06,0,Current,0,
REP-300392,LN-200392,CUST-100392,38,38,41326.34,32802.93,8523.41,2024-11-30,0,Current,0,
REP-300393,LN-200393,CUST-100393,12,11,33451.26,23858.63,9592.63,2022-10-21,8,1-30 DPD (SMA-0),0,
REP-300394,LN-200394,CUST-100394,37,37,81276.67,59714.01,21562.66,2024-11-27,0,Current,0,
REP-300395,LN-200395,CUST-100395,35,35,24619.53,19886.14,4733.39,2024-11-29,0,Current,0,
REP-300396,LN-200396,CUST-100396,12,12,21622.97,15291.42,6331.55,2022-01-28,0,Current,0,
REP-300397,LN-200397,CUST-100397,27,26,27577.45,20749.59,6827.86,2024-11-12,30,1-30 DPD (SMA-0),0,
REP-300398,LN-200398,CUST-100398,39,39,15982.98,11152.79,4830.19,2024-12-05,0,Current,0,
REP-300399,LN-200399,CUST-100399,22,22,58360.5,43239.44,15121.06,2024-12-09,0,Current,0,
REP-300400,LN-200400,CUST-100400,36,34,35258.28,27575.82,7682.46,2024-05-06,34,31-60 DPD (SMA-1),0,
REP-300401,LN-200401,CUST-100401,41,40,65923.32,51364.27,14559.05,2024-11-05,1,1-30 DPD (SMA-0),0,
REP-300402,LN-200402,CUST-100402,13,10,2144.73,1675.61,469.12,2024-09-19,85,61-90 DPD (SMA-2),0,
REP-300403,LN-200403,CUST-100403,22,22,29914.55,20883.78,9030.77,2024-11-24,0,Current,0,
REP-300404,LN-200404,CUST-100404,33,33,16373.26,13020.28,3352.98,2024-11-15,0,Current,0,
REP-300405,LN-200405,CUST-100405,12,9,14671.42,11863.54,2807.88,2021-10-07,68,61-90 DPD (SMA-2),0,
REP-300406,LN-200406,CUST-100406,24,24,57065.19,46135.51,10929.68,2024-12-07,0,Current,0,
REP-300407,LN-200407,CUST-100407,36,36,22531.74,16198.5,6333.24,2024-11-11,0,Current,0,
REP-300408,LN-200408,CUST-100408,24,23,6728.67,5489.72,1238.95,2023-07-11,9,1-30 DPD (SMA-0),0,
REP-300409,LN-200409,CUST-100409,18,15,20757.19,15221.94,5535.25,2024-09-05,73,61-90 DPD (SMA-2),0,
REP-300410,LN-200410,CUST-100410,41,41,14881.19,10964.07,3917.12,2024-12-05,0,Current,0,
REP-300411,LN-200411,CUST-100411,36,36,61849.98,46169.03,15680.95,2024-11-18,0,Current,0,
REP-300412,LN-200412,CUST-100412,12,12,3742.08,3043.87,698.21,2024-01-07,0,Current,0,
REP-300413,LN-200413,CUST-100413,22,19,8789.81,7130.63,1659.18,2024-09-14,67,61-90 DPD (SMA-2),0,
REP-300414,LN-200414,CUST-100414,44,42,13077.48,10143.94,2933.54,2024-10-05,49,31-60 DPD (SMA-1),0,
REP-300415,LN-200415,CUST-100415,12,12,5809.58,4400.33,1409.25,2024-12-07,0,Current,0,
REP-300416,LN-200416,CUST-100416,22,20,38136.37,25996.58,12139.79,2024-10-05,55,31-60 DPD (SMA-1),0,
REP-300417,LN-200417,CUST-100417,42,42,111910.96,82931.74,28979.22,2024-11-20,0,Current,0,
REP-300418,LN-200418,CUST-100418,34,34,13918.79,9480.78,4438.01,2024-12-07,0,Current,0,
REP-300419,LN-200419,CUST-100419,17,16,6894.3,5055.9,1838.4,2024-10-27,1,1-30 DPD (SMA-0),0,
REP-300420,LN-200420,CUST-100420,36,33,16441.05,11467.06,4973.99,2024-01-10,80,61-90 DPD (SMA-2),0,
REP-300421,LN-200421,CUST-100421,24,23,12265.1,9516.9,2748.2,2022-12-03,21,1-30 DPD (SMA-0),0,
REP-300422,LN-200422,CUST-100422,38,38,118300.85,85909.07,32391.78,2024-12-09,0,Current,0,
REP-300423,LN-200423,CUST-100423,16,16,14688.16,10369.99,4318.17,2024-11-29,0,Current,0,
REP-300424,LN-200424,CUST-100424,34,14,5012.24,3511.73,1500.51,2023-04-19,477,90+ DPD (NPA / Default),1,2023-07-18
REP-300425,LN-200425,CUST-100425,27,27,7745.62,5509.16,2236.46,2024-11-30,0,Current,0,
REP-300426,LN-200426,CUST-100426,47,45,29410.61,22299.51,7111.1,2024-09-17,44,31-60 DPD (SMA-1),0,
REP-300427,LN-200427,CUST-100427,45,45,57908.08,45307.24,12600.84,2024-11-22,0,Current,0,
REP-300428,LN-200428,CUST-100428,23,21,8025.74,5734.36,2291.38,2024-10-13,41,31-60 DPD (SMA-1),0,
REP-300429,LN-200429,CUST-100429,41,40,6273.72,4396.17,1877.55,2024-11-03,4,1-30 DPD (SMA-0),0,
REP-300430,LN-200430,CUST-100430,30,17,68747.21,53760.16,14987.05,2023-10-29,287,90+ DPD (NPA / Default),1,2024-01-27
REP-300431,LN-200431,CUST-100431,12,7,5442.06,4338.49,1103.57,2023-05-31,411,90+ DPD (NPA / Default),1,2023-08-29
REP-300432,LN-200432,CUST-100432,15,15,7396.27,6010.76,1385.51,2024-12-19,0,Current,0,
REP-300433,LN-200433,CUST-100433,35,34,33838.29,26475.66,7362.63,2024-11-02,4,1-30 DPD (SMA-0),0,
REP-300434,LN-200434,CUST-100434,12,12,8042.02,5686.83,2355.19,2022-01-07,0,Current,0,
REP-300435,LN-200435,CUST-100435,20,6,39026.82,31261.75,7765.07,2023-10-09,264,90+ DPD (NPA / Default),1,2024-01-07
REP-300436,LN-200436,CUST-100436,45,45,21708.07,16444.21,5263.86,2024-11-13,0,Current,0,
REP-300437,LN-200437,CUST-100437,44,42,44240.13,33748.56,10491.57,2024-10-06,56,31-60 DPD (SMA-1),0,
REP-300438,LN-200438,CUST-100438,44,44,77543.39,61279.15,16264.24,2024-11-15,0,Current,0,
REP-300439,LN-200439,CUST-100439,13,11,2495.16,1929.1,566.06,2024-10-25,54,31-60 DPD (SMA-1),0,
REP-300440,LN-200440,CUST-100440,36,36,72398.75,54333.8,18064.95,2024-12-06,0,Current,0,
REP-300441,LN-200441,CUST-100441,33,16,8137.36,5772.24,2365.12,2023-06-27,395,90+ DPD (NPA / Default),1,2023-09-25
REP-300442,LN-200442,CUST-100442,36,36,38491.56,31077.33,7414.23,2024-05-28,0,Current,0,
REP-300443,LN-200443,CUST-100443,18,15,40126.15,30439.82,9686.33,2024-09-07,90,61-90 DPD (SMA-2),0,
REP-300444,LN-200444,CUST-100444,24,22,25772.57,17949.81,7822.76,2024-01-08,36,31-60 DPD (SMA-1),0,
REP-300445,LN-200445,CUST-100445,15,14,3250.47,2523.8,726.67,2024-10-26,5,1-30 DPD (SMA-0),0,
REP-300446,LN-200446,CUST-100446,24,22,37847.65,27737.39,10110.26,2024-10-16,45,31-60 DPD (SMA-1),0,
REP-300447,LN-200447,CUST-100447,44,44,58557.13,46538.59,12018.54,2024-12-02,0,Current,0,
REP-300448,LN-200448,CUST-100448,21,20,6517.5,4934.91,1582.59,2024-11-20,10,1-30 DPD (SMA-0),0,
REP-300449,LN-200449,CUST-100449,36,36,16003.9,11113.4,4890.5,2024-11-25,0,Current,0,
REP-300450,LN-200450,CUST-100450,38,38,43549.33,34792.33,8757.0,2024-11-18,0,Current,0,
REP-300451,LN-200451,CUST-100451,40,40,29068.25,20445.16,8623.09,2024-11-22,0,Current,0,
REP-300452,LN-200452,CUST-100452,26,26,59247.55,40821.6,18425.95,2024-11-22,0,Current,0,
REP-300453,LN-200453,CUST-100453,25,6,10774.41,7871.41,2903.0,2023-05-15,285,90+ DPD (NPA / Default),1,2023-08-13
REP-300454,LN-200454,CUST-100454,43,43,50167.26,35483.22,14684.04,2024-11-11,0,Current,0,
REP-300455,LN-200455,CUST-100455,38,37,32787.04,25381.96,7405.08,2024-10-24,16,1-30 DPD (SMA-0),0,
REP-300456,LN-200456,CUST-100456,27,26,9025.21,6874.35,2150.86,2024-11-04,14,1-30 DPD (SMA-0),0,
REP-300457,LN-200457,CUST-100457,12,1,2144.77,1504.29,640.48,2021-09-06,103,90+ DPD (NPA / Default),1,2021-12-05
REP-300458,LN-200458,CUST-100458,41,41,51134.48,36301.65,14832.83,2024-12-02,0,Current,0,
REP-300459,LN-200459,CUST-100459,28,28,39574.17,27508.01,12066.16,2024-12-07,0,Current,0,
REP-300460,LN-200460,CUST-100460,12,12,2946.07,2118.26,827.81,2024-12-16,0,Current,0,
REP-300461,LN-200461,CUST-100461,12,9,11074.79,8835.63,2239.16,2023-05-24,65,61-90 DPD (SMA-2),0,
REP-300462,LN-200462,CUST-100462,35,35,24512.93,18965.51,5547.42,2024-12-03,0,Current,0,
REP-300463,LN-200463,CUST-100463,36,35,17398.06,12669.29,4728.77,2023-11-17,22,1-30 DPD (SMA-0),0,
REP-300464,LN-200464,CUST-100464,42,41,20080.78,16197.6,3883.18,2024-11-09,27,1-30 DPD (SMA-0),0,
REP-300465,LN-200465,CUST-100465,34,34,19898.51,16187.01,3711.5,2024-11-21,0,Current,0,
REP-300466,LN-200466,CUST-100466,20,18,29566.26,22558.07,7008.19,2024-10-05,38,31-60 DPD (SMA-1),0,
REP-300467,LN-200467,CUST-100467,24,22,15363.61,12102.82,3260.79,2024-06-30,54,31-60 DPD (SMA-1),0,
REP-300468,LN-200468,CUST-100468,22,22,32324.39,25309.61,7014.78,2024-12-17,0,Current,0,
REP-300469,LN-200469,CUST-100469,22,22,8121.1,6032.11,2088.99,2024-12-18,0,Current,0,
REP-300470,LN-200470,CUST-100470,27,27,10899.23,8199.59,2699.64,2024-12-17,0,Current,0,
REP-300471,LN-200471,CUST-100471,36,36,69827.56,55183.14,14644.42,2024-03-13,0,Current,0,
REP-300472,LN-200472,CUST-100472,21,21,17978.34,12780.09,5198.25,2024-11-23,0,Current,0,
REP-300473,LN-200473,CUST-100473,21,21,8406.74,6060.43,2346.31,2024-12-02,0,Current,0,
